county_code,county_precinct_id,race,voter_status,registered_voters
130,3,BH,I,12
130,3,HP,A,1
130,3,HP,I,1
130,3,OT,A,1
130,3,U,A,14
130,3,U,I,2
130,3,WH,A,167
130,3,WH,I,15
130,4,AP,A,1
130,4,BH,A,244
130,4,BH,I,13
130,4,HP,A,5
130,4,OT,A,6
130,4,OT,I,1
130,4,U,A,18
130,4,U,I,2
130,4,WH,A,198
130,4,WH,I,11
130,5,AI,A,2
130,5,AP,A,2
130,5,BH,A,746
130,5,BH,I,34
130,5,HP,A,4
130,5,OT,A,6
130,5,OT,I,1
130,5,U,A,43
130,5,U,I,1
130,5,WH,A,182
130,5,WH,I,8
130,6,AI,A,2
130,6,AP,A,2
130,6,BH,A,147
130,6,BH,I,10
130,6,HP,A,8
130,6,OT,A,5
130,6,OT,I,1
130,6,U,A,27
130,6,U,I,5
130,6,WH,A,266
130,6,WH,I,25
130,8,AI,A,1
130,8,BH,A,528
130,8,BH,I,20
130,8,HP,A,13
130,8,OT,A,6
130,8,U,A,46
130,8,U,I,3
130,8,WH,A,454
130,8,WH,I,45
131,172,AI,A,3
131,172,BH,A,104
131,172,BH,I,3
131,172,OT,A,5
131,172,U,A,10
131,172,WH,A,131
131,172,WH,I,11
131,601,AI,A,3
131,601,AP,A,2
131,601,BH,A,543
131,601,BH,I,31
131,601,HP,A,10
131,601,HP,I,2
131,601,OT,A,9
131,601,OT,I,1
131,601,U,A,45
131,601,U,I,6
131,601,WH,A,362
131,601,WH,I,21
132,1,AI,A,3
132,1,BH,A,86
132,1,BH,I,11
132,1,HP,A,23
132,1,HP,I,10
132,1,OT,A,8
132,1,U,A,49
132,1,U,I,19
132,1,WH,A,538
132,1,WH,I,66
132,10,AI,A,6
132,10,AP,A,3
132,10,AP,I,1
132,10,BH,A,132
132,10,BH,I,32
132,10,HP,A,109
132,10,HP,I,22
132,10,OT,A,17
132,10,OT,I,5
132,10,U,A,101
132,10,U,I,34
132,10,WH,A,591
132,10,WH,I,110
132,3,AI,A,3
132,3,AP,A,2
132,3,BH,A,227
132,3,BH,I,41
132,3,HP,A,26
132,3,HP,I,11
132,3,OT,A,12
132,3,OT,I,1
132,3,U,A,108
132,3,U,I,18
132,3,WH,A,992
132,3,WH,I,103
132,4,AI,I,1
132,4,AP,I,2
132,4,BH,A,81
132,4,BH,I,12
132,4,HP,A,8
132,4,HP,I,1
132,4,OT,A,6
132,4,OT,I,4
132,4,U,A,22
132,4,U,I,15
132,4,WH,A,257
132,4,WH,I,32
132,5,AI,A,7
132,5,AP,A,11
132,5,AP,I,1
132,5,BH,A,517
132,5,BH,I,129
132,5,HP,A,48
132,5,HP,I,22
132,5,OT,A,23
132,5,OT,I,5
132,5,U,A,174
132,5,U,I,89
132,5,WH,A,1305
132,5,WH,I,221
132,7,AI,A,8
132,7,AP,A,14
132,7,AP,I,1
132,7,BH,A,267
132,7,BH,I,74
132,7,HP,A,83
132,7,HP,I,21
132,7,OT,A,25
132,7,OT,I,4
132,7,U,A,153
132,7,U,I,57
132,7,WH,A,1676
132,7,WH,I,204
132,8,AI,A,5
132,8,AP,A,5
132,8,BH,A,639
132,8,BH,I,85
132,8,HP,A,56
132,8,HP,I,12
132,8,OT,A,16
132,8,OT,I,2
132,8,U,A,166
132,8,U,I,37
132,8,WH,A,1535
132,8,WH,I,113
132,9,AI,A,4
132,9,AP,A,3
132,9,BH,A,53
132,9,BH,I,16
132,9,HP,A,20
132,9,HP,I,4
132,9,OT,A,3
132,9,U,A,78
132,9,U,I,22
132,9,WH,A,800
132,9,WH,I,87
133,1,AI,A,3
133,1,AP,I,1
133,1,BH,A,818
133,1,BH,I,50
133,1,HP,A,5
133,1,OT,A,8
133,1,OT,I,1
133,1,U,A,89
133,1,U,I,6
133,1,WH,A,174
133,1,WH,I,14
133,5,AI,A,4
133,5,AP,A,11
133,5,AP,I,1
133,5,BH,A,260
133,5,BH,I,28
133,5,HP,A,30
133,5,HP,I,2
133,5,OT,A,9
133,5,OT,I,1
133,5,U,A,118
133,5,U,I,15
133,5,WH,A,1726
133,5,WH,I,120
133,6,AI,A,2
133,6,AP,A,9
133,6,BH,A,673
133,6,BH,I,45
133,6,HP,A,15
133,6,HP,I,2
133,6,OT,A,10
133,6,OT,I,3
133,6,U,A,115
133,6,U,I,12
133,6,WH,A,1147
133,6,WH,I,77
134,HE,AI,A,2
134,HE,AP,A,4
134,HE,BH,A,274
134,HE,BH,I,38
134,HE,HP,A,17
134,HE,HP,I,3
134,HE,OT,A,6
134,HE,OT,I,2
134,HE,U,A,60
134,HE,U,I,16
134,HE,WH,A,554
134,HE,WH,I,100
134,JA,AI,A,1
134,JA,AP,A,1
134,JA,BH,A,111
134,JA,BH,I,13
134,JA,HP,A,4
134,JA,HP,I,1
134,JA,OT,A,5
134,JA,U,A,34
134,JA,U,I,6
134,JA,WH,A,452
134,JA,WH,I,41
134,LU,BH,A,361
134,LU,BH,I,46
134,LU,HP,A,7
134,LU,HP,I,1
134,LU,OT,A,5
134,LU,OT,I,1
134,LU,U,A,41
134,LU,U,I,7
134,LU,WH,A,512
134,LU,WH,I,55
134,MC,AI,A,8
134,MC,AI,I,1
134,MC,AP,A,10
134,MC,AP,I,1
134,MC,BH,A,879
134,MC,BH,I,146
134,MC,HP,A,20
134,MC,HP,I,2
134,MC,OT,A,15
134,MC,OT,I,3
134,MC,U,A,136
134,MC,U,I,30
134,MC,WH,A,1125
134,MC,WH,I,97
134,MI,AI,A,3
134,MI,AP,A,1
134,MI,BH,A,71
134,MI,BH,I,14
134,MI,HP,A,5
134,MI,OT,A,10
134,MI,U,A,39
134,MI,U,I,5
134,MI,WH,A,677
134,MI,WH,I,44
134,SC,AI,I,1
134,SC,BH,A,59
134,SC,BH,I,6
134,SC,HP,A,4
134,SC,OT,A,1
134,SC,U,A,15
134,SC,U,I,3
134,SC,WH,A,246
134,SC,WH,I,30
135,1,AI,A,5
135,1,AP,A,19
135,1,AP,I,1
135,1,BH,A,2271
135,1,BH,I,190
135,1,HP,A,9
135,1,HP,I,1
135,1,OT,A,24
135,1,OT,I,6
135,1,U,A,153
135,1,U,I,26
135,1,WH,A,522
135,1,WH,I,44
135,2,AI,A,2
135,2,AP,A,1
135,2,BH,A,390
135,2,BH,I,27
135,2,HP,A,10
135,2,HP,I,1
135,2,OT,A,18
135,2,OT,I,2
135,2,U,A,90
135,2,U,I,13
135,2,WH,A,816
135,2,WH,I,48
135,3,AI,A,1
135,3,AP,A,2
135,3,BH,A,409
135,3,BH,I,30
135,3,HP,A,10
135,3,HP,I,2
135,3,OT,A,5
135,3,U,A,42
135,3,U,I,6
135,3,WH,A,371
135,3,WH,I,22
135,4,AP,A,3
135,4,BH,A,130
135,4,BH,I,7
135,4,HP,A,1
135,4,OT,A,7
135,4,U,A,23
135,4,U,I,2
135,4,WH,A,262
135,4,WH,I,15
135,5,AI,A,3
135,5,AP,I,1
135,5,BH,A,194
135,5,BH,I,9
135,5,HP,A,1
135,5,HP,I,2
135,5,OT,A,5
135,5,OT,I,1
135,5,U,A,30
135,5,U,I,2
135,5,WH,A,346
135,5,WH,I,19
135,6,AI,A,1
135,6,BH,A,136
135,6,BH,I,7
135,6,HP,A,4
135,6,HP,I,1
135,6,OT,A,1
135,6,U,A,14
135,6,U,I,1
135,6,WH,A,137
135,6,WH,I,5
136,101,AI,A,3
136,101,AP,A,2
136,101,BH,A,135
136,101,BH,I,13
136,101,HP,A,7
136,101,OT,A,7
136,101,OT,I,1
136,101,U,A,37
136,101,U,I,6
136,101,WH,A,434
136,101,WH,I,28
136,102,AI,A,3
136,102,AI,I,2
136,102,AP,A,3
136,102,AP,I,2
136,102,BH,A,633
136,102,BH,I,112
136,102,HP,A,15
136,102,HP,I,5
136,102,OT,A,11
136,102,OT,I,5
136,102,U,A,80
136,102,U,I,25
136,102,WH,A,755
136,102,WH,I,82
136,103,AI,A,6
136,103,AP,A,39
136,103,AP,I,7
136,103,BH,A,830
136,103,BH,I,105
136,103,HP,A,46
136,103,HP,I,8
136,103,OT,A,23
136,103,OT,I,3
136,103,U,A,234
136,103,U,I,51
136,103,WH,A,2326
136,103,WH,I,258
136,104,AI,A,5
136,104,AP,A,1
136,104,AP,I,4
136,104,BH,A,170
136,104,BH,I,19
136,104,HP,A,20
136,104,HP,I,4
136,104,OT,A,5
136,104,OT,I,1
136,104,U,A,57
136,104,U,I,9
136,104,WH,A,706
136,104,WH,I,42
136,105,AI,A,7
136,105,AP,A,9
136,105,AP,I,4
136,105,BH,A,1670
136,105,BH,I,225
136,105,HP,A,11
136,105,HP,I,3
136,105,OT,A,25
136,105,OT,I,4
136,105,U,A,136
136,105,U,I,40
136,105,WH,A,427
136,105,WH,I,70
136,106,AI,A,2
136,106,AP,A,1
136,106,BH,A,108
136,106,BH,I,10
136,106,HP,A,8
136,106,HP,I,2
136,106,OT,A,8
136,106,U,A,67
136,106,U,I,10
136,106,WH,A,956
136,106,WH,I,82
136,107,AI,A,6
136,107,AI,I,1
136,107,AP,A,12
136,107,AP,I,3
136,107,BH,A,159
136,107,BH,I,28
136,107,HP,A,25
136,107,HP,I,4
136,107,OT,A,10
136,107,OT,I,3
136,107,U,A,86
136,107,U,I,19
136,107,WH,A,1044
136,107,WH,I,93
136,108,AI,A,6
136,108,AI,I,1
136,108,AP,A,11
136,108,AP,I,2
136,108,BH,A,327
136,108,BH,I,36
136,108,HP,A,32
136,108,HP,I,7
136,108,OT,A,12
136,108,OT,I,1
136,108,U,A,117
136,108,U,I,17
136,108,WH,A,1502
136,108,WH,I,144
136,109,AI,A,7
136,109,AP,A,7
136,109,AP,I,2
136,109,BH,A,1251
136,109,BH,I,162
136,109,HP,A,7
136,109,HP,I,1
136,109,OT,A,12
136,109,U,A,115
136,109,U,I,29
136,109,WH,A,459
136,109,WH,I,54
136,110,AI,A,5
136,110,AI,I,2
136,110,AP,A,8
136,110,BH,A,500
136,110,BH,I,74
136,110,HP,A,17
136,110,HP,I,2
136,110,OT,A,12
136,110,OT,I,2
136,110,U,A,122
136,110,U,I,15
136,110,WH,A,1141
136,110,WH,I,84
136,111,AI,A,1
136,111,AI,I,1
136,111,AP,A,5
136,111,BH,A,359
136,111,BH,I,44
136,111,HP,A,11
136,111,HP,I,3
136,111,OT,A,1
136,111,OT,I,1
136,111,U,A,64
136,111,U,I,7
136,111,WH,A,396
136,111,WH,I,29
136,112,AI,A,4
136,112,AI,I,1
136,112,AP,A,1
136,112,BH,A,156
136,112,BH,I,29
136,112,HP,A,5
136,112,HP,I,2
136,112,OT,A,4
136,112,U,A,41
136,112,U,I,6
136,112,WH,A,478
136,112,WH,I,28
136,113,AI,A,1
136,113,BH,A,53
136,113,BH,I,11
136,113,HP,A,1
136,113,OT,A,3
136,113,U,A,15
136,113,U,I,4
136,113,WH,A,209
136,113,WH,I,23
136,114,AI,A,8
136,114,AP,A,18
136,114,AP,I,1
136,114,BH,A,318
136,114,BH,I,37
136,114,HP,A,32
136,114,HP,I,5
136,114,OT,A,21
136,114,OT,I,3
136,114,U,A,144
136,114,U,I,17
136,114,WH,A,1637
136,114,WH,I,157
136,115,AI,A,4
136,115,AP,A,5
136,115,AP,I,1
136,115,BH,A,158
136,115,BH,I,22
136,115,HP,A,14
136,115,HP,I,1
136,115,OT,A,8
136,115,OT,I,2
136,115,U,A,64
136,115,U,I,23
136,115,WH,A,911
136,115,WH,I,100
136,116,AI,A,1
136,116,BH,A,49
136,116,BH,I,5
136,116,HP,A,2
136,116,OT,A,2
136,116,U,A,21
136,116,U,I,4
136,116,WH,A,332
136,116,WH,I,23
136,117,AP,A,3
136,117,BH,A,92
136,117,BH,I,10
136,117,HP,A,6
136,117,HP,I,1
136,117,OT,A,6
136,117,U,A,56
136,117,U,I,9
136,117,WH,A,514
136,117,WH,I,51
136,118,AI,A,6
136,118,AP,A,41
136,118,AP,I,12
136,118,BH,A,482
136,118,BH,I,98
136,118,HP,A,30
136,118,HP,I,7
136,118,OT,A,29
136,118,OT,I,3
136,118,U,A,139
136,118,U,I,41
136,118,WH,A,1424
136,118,WH,I,222
136,119,AI,A,4
136,119,BH,A,1081
136,119,BH,I,141
136,119,HP,A,4
136,119,HP,I,2
136,119,OT,A,10
136,119,OT,I,1
136,119,U,A,64
136,119,U,I,20
136,119,WH,A,110
136,119,WH,I,10
136,120,AI,A,5
136,120,AP,A,18
136,120,AP,I,2
136,120,BH,A,508
136,120,BH,I,75
136,120,HP,A,28
136,120,HP,I,3
136,120,OT,A,27
136,120,OT,I,3
136,120,U,A,161
136,120,U,I,30
136,120,WH,A,1672
136,120,WH,I,198
137,1,AI,A,11
137,1,AP,A,55
137,1,AP,I,8
137,1,BH,A,791
137,1,BH,I,115
137,1,HP,A,208
137,1,HP,I,22
137,1,OT,A,37
137,1,OT,I,3
137,1,U,A,225
137,1,U,I,30
137,1,WH,A,1922
137,1,WH,I,262
137,10,AI,A,1
137,10,AI,I,2
137,10,AP,A,12
137,10,AP,I,2
137,10,BH,A,1427
137,10,BH,I,213
137,10,HP,A,53
137,10,HP,I,8
137,10,OT,A,19
137,10,OT,I,3
137,10,U,A,207
137,10,U,I,16
137,10,WH,A,573
137,10,WH,I,57
137,11,AI,A,6
137,11,AP,A,2
137,11,BH,A,2019
137,11,BH,I,179
137,11,HP,A,74
137,11,HP,I,6
137,11,OT,A,32
137,11,OT,I,4
137,11,U,A,221
137,11,U,I,19
137,11,WH,A,451
137,11,WH,I,47
137,12,AI,A,10
137,12,AI,I,2
137,12,AP,A,41
137,12,AP,I,4
137,12,BH,A,720
137,12,BH,I,62
137,12,HP,A,141
137,12,HP,I,22
137,12,OT,A,34
137,12,OT,I,3
137,12,U,A,207
137,12,U,I,26
137,12,WH,A,1941
137,12,WH,I,209
137,2,AI,A,4
137,2,AI,I,1
137,2,AP,A,22
137,2,AP,I,1
137,2,BH,A,161
137,2,BH,I,10
137,2,HP,A,45
137,2,HP,I,1
137,2,OT,A,21
137,2,OT,I,1
137,2,U,A,98
137,2,U,I,7
137,2,WH,A,1883
137,2,WH,I,102
137,3,AI,A,4
137,3,AP,A,5
137,3,BH,A,116
137,3,BH,I,7
137,3,HP,A,65
137,3,HP,I,5
137,3,OT,A,13
137,3,OT,I,3
137,3,U,A,97
137,3,U,I,7
137,3,WH,A,1184
137,3,WH,I,110
137,4,AI,A,2
137,4,AP,A,10
137,4,BH,A,107
137,4,BH,I,9
137,4,HP,A,18
137,4,HP,I,1
137,4,OT,A,8
137,4,U,A,56
137,4,U,I,6
137,4,WH,A,1081
137,4,WH,I,60
137,5,AI,A,2
137,5,AP,A,1
137,5,BH,A,25
137,5,BH,I,1
137,5,HP,A,37
137,5,HP,I,4
137,5,OT,A,6
137,5,U,A,40
137,5,U,I,3
137,5,WH,A,927
137,5,WH,I,71
137,6,AI,A,1
137,6,AP,A,8
137,6,BH,A,143
137,6,BH,I,18
137,6,HP,A,47
137,6,HP,I,3
137,6,OT,A,11
137,6,OT,I,1
137,6,U,A,72
137,6,U,I,8
137,6,WH,A,1070
137,6,WH,I,99
137,7,AI,A,9
137,7,AP,A,3
137,7,BH,A,110
137,7,BH,I,18
137,7,HP,A,147
137,7,HP,I,8
137,7,OT,A,11
137,7,OT,I,1
137,7,U,A,53
137,7,U,I,6
137,7,WH,A,540
137,7,WH,I,41
137,8,AI,A,3
137,8,AP,A,3
137,8,BH,A,223
137,8,BH,I,32
137,8,HP,A,36
137,8,OT,A,8
137,8,OT,I,1
137,8,U,A,68
137,8,U,I,4
137,8,WH,A,883
137,8,WH,I,57
137,9,AI,A,9
137,9,AI,I,1
137,9,AP,A,64
137,9,AP,I,9
137,9,BH,A,610
137,9,BH,I,92
137,9,HP,A,161
137,9,HP,I,23
137,9,OT,A,39
137,9,OT,I,5
137,9,U,A,196
137,9,U,I,20
137,9,WH,A,2322
137,9,WH,I,212
138,15361,AI,A,10
138,15361,AI,I,1
138,15361,AP,A,13
138,15361,AP,I,3
138,15361,BH,A,780
138,15361,BH,I,86
138,15361,HP,A,193
138,15361,HP,I,32
138,15361,OT,A,39
138,15361,OT,I,10
138,15361,U,A,306
138,15361,U,I,48
138,15361,WH,A,2351
138,15361,WH,I,177
138,39,AI,A,1
138,39,AP,A,3
138,39,AP,I,1
138,39,BH,A,108
138,39,BH,I,12
138,39,HP,A,32
138,39,HP,I,5
138,39,OT,A,7
138,39,OT,I,1
138,39,U,A,102
138,39,U,I,18
138,39,WH,A,1195
138,39,WH,I,58
138,43,AI,A,3
138,43,AP,A,1
138,43,AP,I,2
138,43,BH,A,29
138,43,BH,I,7
138,43,HP,A,84
138,43,HP,I,5
138,43,OT,A,11
138,43,OT,I,1
138,43,U,A,109
138,43,U,I,15
138,43,WH,A,1233
138,43,WH,I,68
138,513,AI,A,19
138,513,AI,I,1
138,513,AP,A,52
138,513,AP,I,7
138,513,BH,A,1493
138,513,BH,I,192
138,513,HP,A,113
138,513,HP,I,17
138,513,OT,A,68
138,513,OT,I,12
138,513,U,A,430
138,513,U,I,87
138,513,WH,A,3476
138,513,WH,I,250
138,514,AI,A,6
138,514,AI,I,1
138,514,AP,A,9
138,514,BH,A,1183
138,514,BH,I,136
138,514,HP,A,90
138,514,HP,I,6
138,514,OT,A,39
138,514,OT,I,4
138,514,U,A,293
138,514,U,I,49
138,514,WH,A,2174
138,514,WH,I,170
139,1468,AI,A,1
139,1468,AI,I,1
139,1468,AP,A,10
139,1468,BH,A,10
139,1468,BH,I,6
139,1468,HP,A,29
139,1468,HP,I,5
139,1468,OT,A,20
139,1468,OT,I,3
139,1468,U,A,187
139,1468,U,I,22
139,1468,WH,A,2845
139,1468,WH,I,386
139,990,AI,A,12
139,990,AI,I,5
139,990,AP,A,31
139,990,AP,I,2
139,990,BH,A,19
139,990,BH,I,2
139,990,HP,A,63
139,990,HP,I,16
139,990,OT,A,71
139,990,OT,I,10
139,990,U,A,461
139,990,U,I,73
139,990,WH,A,6561
139,990,WH,I,847
140,ANNEX,AI,A,1
140,ANNEX,AI,I,1
140,ANNEX,AP,A,3
140,ANNEX,AP,I,2
140,ANNEX,BH,A,97
140,ANNEX,BH,I,21
140,ANNEX,HP,A,10
140,ANNEX,HP,I,2
140,ANNEX,OT,A,8
140,ANNEX,OT,I,1
140,ANNEX,U,A,110
140,ANNEX,U,I,9
140,ANNEX,WH,A,1640
140,ANNEX,WH,I,139
140,SOPE,AI,A,2
140,SOPE,AI,I,2
140,SOPE,AP,A,1
140,SOPE,AP,I,4
140,SOPE,BH,A,1014
140,SOPE,BH,I,134
140,SOPE,HP,A,8
140,SOPE,HP,I,3
140,SOPE,OT,A,11
140,SOPE,OT,I,2
140,SOPE,U,A,111
140,SOPE,U,I,13
140,SOPE,WH,A,1011
140,SOPE,WH,I,112
141,1,AI,A,8
141,1,AI,I,2
141,1,AP,A,30
141,1,AP,I,2
141,1,BH,A,370
141,1,BH,I,111
141,1,HP,A,30
141,1,HP,I,9
141,1,OT,A,21
141,1,OT,I,14
141,1,U,A,210
141,1,U,I,33
141,1,WH,A,2637
141,1,WH,I,333
141,10,AI,A,9
141,10,AI,I,2
141,10,AP,A,19
141,10,AP,I,5
141,10,BH,A,434
141,10,BH,I,32
141,10,HP,A,34
141,10,HP,I,3
141,10,OT,A,35
141,10,OT,I,1
141,10,U,A,211
141,10,U,I,35
141,10,WH,A,2723
141,10,WH,I,292
141,11,AI,A,16
141,11,AI,I,1
141,11,AP,A,22
141,11,AP,I,1
141,11,BH,A,517
141,11,BH,I,48
141,11,HP,A,32
141,11,HP,I,3
141,11,OT,A,31
141,11,OT,I,6
141,11,U,A,182
141,11,U,I,38
141,11,WH,A,2318
141,11,WH,I,270
141,12,AI,A,16
141,12,AP,A,52
141,12,AP,I,5
141,12,BH,A,914
141,12,BH,I,163
141,12,HP,A,41
141,12,HP,I,9
141,12,OT,A,47
141,12,OT,I,7
141,12,U,A,180
141,12,U,I,49
141,12,WH,A,1632
141,12,WH,I,271
141,13,AI,A,7
141,13,AP,A,20
141,13,AP,I,2
141,13,BH,A,341
141,13,BH,I,55
141,13,HP,A,18
141,13,HP,I,5
141,13,OT,A,18
141,13,OT,I,1
141,13,U,A,129
141,13,U,I,18
141,13,WH,A,1250
141,13,WH,I,167
141,15,AI,A,8
141,15,AP,A,75
141,15,AP,I,6
141,15,BH,A,744
141,15,BH,I,78
141,15,HP,A,14
141,15,HP,I,1
141,15,OT,A,13
141,15,OT,I,1
141,15,U,A,135
141,15,U,I,19
141,15,WH,A,735
141,15,WH,I,98
141,16,AI,A,9
141,16,AI,I,1
141,16,AP,A,38
141,16,AP,I,1
141,16,BH,A,754
141,16,BH,I,169
141,16,HP,A,33
141,16,HP,I,11
141,16,OT,A,26
141,16,OT,I,9
141,16,U,A,154
141,16,U,I,35
141,16,WH,A,1360
141,16,WH,I,236
141,2,AI,A,10
141,2,AI,I,2
141,2,AP,A,18
141,2,AP,I,10
141,2,BH,A,2033
141,2,BH,I,484
141,2,HP,A,50
141,2,HP,I,12
141,2,OT,A,52
141,2,OT,I,8
141,2,U,A,270
141,2,U,I,77
141,2,WH,A,1044
141,2,WH,I,319
141,3,AI,A,18
141,3,AI,I,3
141,3,AP,A,57
141,3,AP,I,15
141,3,BH,A,2050
141,3,BH,I,361
141,3,HP,A,81
141,3,HP,I,14
141,3,OT,A,47
141,3,OT,I,12
141,3,U,A,324
141,3,U,I,82
141,3,WH,A,1516
141,3,WH,I,251
141,4,AI,A,7
141,4,AI,I,2
141,4,BH,A,1849
141,4,BH,I,420
141,4,HP,A,11
141,4,HP,I,5
141,4,OT,A,24
141,4,OT,I,9
141,4,U,A,151
141,4,U,I,42
141,4,WH,A,199
141,4,WH,I,63
141,5,AI,A,6
141,5,AP,A,9
141,5,AP,I,5
141,5,BH,A,982
141,5,BH,I,281
141,5,HP,A,8
141,5,HP,I,2
141,5,OT,A,26
141,5,OT,I,8
141,5,U,A,134
141,5,U,I,36
141,5,WH,A,627
141,5,WH,I,169
141,6,AI,A,19
141,6,AI,I,3
141,6,AP,A,10
141,6,AP,I,2
141,6,BH,A,918
141,6,BH,I,138
141,6,HP,A,49
141,6,HP,I,10
141,6,OT,A,53
141,6,OT,I,11
141,6,U,A,300
141,6,U,I,59
141,6,WH,A,2438
141,6,WH,I,343
141,7,AI,A,10
141,7,AI,I,1
141,7,AP,A,21
141,7,AP,I,2
141,7,BH,A,279
141,7,BH,I,50
141,7,HP,A,42
141,7,HP,I,7
141,7,OT,A,21
141,7,OT,I,3
141,7,U,A,214
141,7,U,I,35
141,7,WH,A,2472
141,7,WH,I,301
141,8,AI,A,13
141,8,AP,A,17
141,8,AP,I,3
141,8,BH,A,459
141,8,BH,I,47
141,8,HP,A,51
141,8,HP,I,4
141,8,OT,A,32
141,8,OT,I,9
141,8,U,A,235
141,8,U,I,26
141,8,WH,A,3225
141,8,WH,I,331
142,1,AI,A,13
142,1,AP,A,12
142,1,AP,I,3
142,1,BH,A,1579
142,1,BH,I,159
142,1,HP,A,39
142,1,HP,I,6
142,1,OT,A,43
142,1,OT,I,1
142,1,U,A,149
142,1,U,I,13
142,1,WH,A,741
142,1,WH,I,49
142,2,AI,A,4
142,2,AI,I,1
142,2,AP,A,1
142,2,AP,I,1
142,2,BH,A,343
142,2,BH,I,21
142,2,HP,A,28
142,2,HP,I,6
142,2,OT,A,27
142,2,OT,I,3
142,2,U,A,84
142,2,U,I,13
142,2,WH,A,1426
142,2,WH,I,92
142,3,AI,A,2
142,3,AI,I,1
142,3,AP,A,3
142,3,BH,A,74
142,3,BH,I,8
142,3,HP,A,12
142,3,HP,I,1
142,3,OT,A,12
142,3,U,A,50
142,3,U,I,1
142,3,WH,A,903
142,3,WH,I,42
143,DB,AI,A,10
143,DB,AP,A,4
143,DB,BH,A,175
143,DB,BH,I,16
143,DB,HP,A,16
143,DB,OT,A,9
143,DB,OT,I,5
143,DB,U,A,98
143,DB,U,I,14
143,DB,WH,A,1120
143,DB,WH,I,88
143,GI,AI,A,4
143,GI,AP,A,5
143,GI,AP,I,1
143,GI,BH,A,813
143,GI,BH,I,45
143,GI,HP,A,14
143,GI,HP,I,4
143,GI,OT,A,15
143,GI,OT,I,4
143,GI,U,A,114
143,GI,U,I,11
143,GI,WH,A,642
143,GI,WH,I,66
143,HV,AI,A,1
143,HV,AP,A,2
143,HV,BH,A,188
143,HV,BH,I,17
143,HV,HP,I,1
143,HV,OT,A,11
143,HV,U,A,41
143,HV,U,I,5
143,HV,WH,A,478
143,HV,WH,I,27
143,JV/W,AI,A,4
143,JV/W,AP,A,4
143,JV/W,AP,I,1
143,JV/W,BH,A,808
143,JV/W,BH,I,62
143,JV/W,HP,A,11
143,JV/W,HP,I,4
143,JV/W,OT,A,15
143,JV/W,OT,I,3
143,JV/W,U,A,73
143,JV/W,U,I,4
143,JV/W,WH,A,459
143,JV/W,WH,I,28
143,SG/T,AI,A,1
143,SG/T,AP,A,2
143,SG/T,BH,A,373
143,SG/T,BH,I,20
143,SG/T,HP,A,2
143,SG/T,OT,A,4
143,SG/T,U,A,55
143,SG/T,U,I,3
143,SG/T,WH,A,384
143,SG/T,WH,I,23
144,1,AI,A,9
144,1,AP,A,9
144,1,AP,I,2
144,1,BH,A,11
144,1,BH,I,2
144,1,HP,A,40
144,1,HP,I,7
144,1,OT,A,31
144,1,OT,I,4
144,1,U,A,175
144,1,U,I,25
144,1,WH,A,2329
144,1,WH,I,220
144,10,AI,A,2
144,10,AI,I,1
144,10,AP,A,9
144,10,AP,I,1
144,10,BH,A,3
144,10,BH,I,1
144,10,HP,A,19
144,10,OT,A,27
144,10,OT,I,4
144,10,U,A,144
144,10,U,I,20
144,10,WH,A,2154
144,10,WH,I,197
144,11,AI,A,3
144,11,AI,I,1
144,11,AP,A,9
144,11,BH,A,4
144,11,BH,I,1
144,11,HP,A,13
144,11,HP,I,5
144,11,OT,A,15
144,11,OT,I,3
144,11,U,A,87
144,11,U,I,14
144,11,WH,A,1243
144,11,WH,I,114
144,2,AI,A,2
144,2,AI,I,1
144,2,AP,A,8
144,2,BH,A,7
144,2,HP,A,17
144,2,HP,I,3
144,2,OT,A,18
144,2,OT,I,1
144,2,U,A,123
144,2,U,I,10
144,2,WH,A,1856
144,2,WH,I,109
144,3,AI,A,2
144,3,AP,A,10
144,3,BH,I,1
144,3,HP,A,18
144,3,HP,I,4
144,3,OT,A,12
144,3,OT,I,1
144,3,U,A,90
144,3,U,I,16
144,3,WH,A,1402
144,3,WH,I,96
144,4,AI,A,3
144,4,AP,A,5
144,4,BH,A,6
144,4,HP,A,18
144,4,HP,I,2
144,4,OT,A,11
144,4,OT,I,4
144,4,U,A,167
144,4,U,I,16
144,4,WH,A,1923
144,4,WH,I,184
144,5,AI,A,1
144,5,AP,A,2
144,5,BH,A,1
144,5,BH,I,1
144,5,HP,A,4
144,5,OT,A,8
144,5,U,A,47
144,5,U,I,4
144,5,WH,A,556
144,5,WH,I,47
144,6,AP,A,3
144,6,BH,A,1
144,6,HP,A,9
144,6,HP,I,6
144,6,OT,A,7
144,6,U,A,77
144,6,U,I,8
144,6,WH,A,1063
144,6,WH,I,71
144,7,AI,A,7
144,7,AP,A,9
144,7,BH,A,3
144,7,HP,A,17
144,7,HP,I,2
144,7,OT,A,19
144,7,OT,I,2
144,7,U,A,135
144,7,U,I,20
144,7,WH,A,1472
144,7,WH,I,125
144,8,AI,A,6
144,8,AP,A,8
144,8,AP,I,1
144,8,BH,A,7
144,8,HP,A,23
144,8,HP,I,2
144,8,OT,A,30
144,8,OT,I,1
144,8,U,A,142
144,8,U,I,14
144,8,WH,A,2100
144,8,WH,I,152
144,9,AI,A,4
144,9,AP,A,14
144,9,AP,I,1
144,9,BH,A,4
144,9,BH,I,2
144,9,HP,A,39
144,9,HP,I,2
