county_code,county_precinct_id,race,registered_voters
88,9,native_american,15
88,9,other,324
88,9,white,2139
89,1,aapi,3
89,1,black,780
89,1,hispanic,4
89,1,native_american,2
89,1,other,104
89,1,white,201
89,10,aapi,103
89,10,black,2693
89,10,hispanic,458
89,10,native_american,50
89,10,other,847
89,10,white,1275
89,11,aapi,72
89,11,black,1318
89,11,hispanic,191
89,11,native_american,25
89,11,other,418
89,11,white,849
89,12,aapi,77
89,12,black,1505
89,12,hispanic,298
89,12,native_american,26
89,12,other,587
89,12,white,750
89,13,aapi,111
89,13,black,1632
89,13,hispanic,459
89,13,native_american,56
89,13,other,923
89,13,white,1589
89,14,aapi,23
89,14,black,1116
89,14,hispanic,150
89,14,native_american,16
89,14,other,276
89,14,white,505
89,2,aapi,128
89,2,black,1576
89,2,hispanic,320
89,2,native_american,36
89,2,other,627
89,2,white,1380
89,3,aapi,41
89,3,black,1757
89,3,hispanic,116
89,3,native_american,32
89,3,other,629
89,3,white,2816
89,4,aapi,87
89,4,black,2354
89,4,hispanic,384
89,4,native_american,38
89,4,other,723
89,4,white,1111
89,6,aapi,20
89,6,black,467
89,6,hispanic,75
89,6,native_american,19
89,6,other,348
89,6,white,1914
89,7,aapi,111
89,7,black,1480
89,7,hispanic,396
89,7,native_american,37
89,7,other,701
89,7,white,1775
89,9,aapi,73
89,9,black,1568
89,9,hispanic,275
89,9,native_american,34
89,9,other,558
89,9,white,871
90,1-A,aapi,2
90,1-A,black,118
90,1-A,hispanic,4
90,1-A,native_american,3
90,1-A,other,81
90,1-A,white,472
90,1-B,aapi,7
90,1-B,black,569
90,1-B,hispanic,5
90,1-B,native_american,1
90,1-B,other,55
90,1-B,white,453
90,2,aapi,3
90,2,black,314
90,2,hispanic,6
90,2,native_american,3
90,2,other,102
90,2,white,990
90,3-A,aapi,2
90,3-A,black,146
90,3-A,hispanic,2
90,3-A,native_american,4
90,3-A,other,50
90,3-A,white,391
90,3-B,aapi,5
90,3-B,black,272
90,3-B,hispanic,11
90,3-B,native_american,6
90,3-B,other,85
90,3-B,white,658
90,4-A,aapi,3
90,4-A,black,47
90,4-A,hispanic,4
90,4-A,other,44
90,4-A,white,510
90,4-B,aapi,2
90,4-B,black,146
90,4-B,hispanic,7
90,4-B,native_american,4
90,4-B,other,96
90,4-B,white,884
91,1,aapi,11
91,1,black,410
91,1,hispanic,242
91,1,native_american,9
91,1,other,228
91,1,white,1057
91,2,aapi,46
91,2,black,586
91,2,hispanic,127
91,2,native_american,22
91,2,other,413
91,2,white,1399
91,3,aapi,42
91,3,black,743
91,3,hispanic,102
91,3,native_american,23
91,3,other,335
91,3,white,1111
91,4,aapi,48
91,4,black,743
91,4,hispanic,156
91,4,native_american,26
91,4,other,375
91,4,white,1080
91,5,aapi,4
91,5,black,156
91,5,hispanic,17
91,5,native_american,11
91,5,other,103
91,5,white,801
91,6,black,1
91,6,hispanic,3
91,6,other,4
91,6,white,85
91,7,aapi,7
91,7,black,272
91,7,hispanic,44
91,7,native_american,7
91,7,other,110
91,7,white,638
92,1,aapi,22
92,1,black,513
92,1,hispanic,71
92,1,native_american,18
92,1,other,211
92,1,white,2324
92,10,aapi,70
92,10,black,6990
92,10,hispanic,246
92,10,native_american,58
92,10,other,879
92,10,white,3120
92,11,aapi,1
92,11,black,379
92,11,hispanic,33
92,11,native_american,4
92,11,other,93
92,11,white,889
92,12,aapi,316
92,12,black,5296
92,12,hispanic,485
92,12,native_american,88
92,12,other,1461
92,12,white,10811
92,13,aapi,3
92,13,black,290
92,13,hispanic,32
92,13,native_american,3
92,13,other,13
92,13,white,98
92,14,aapi,16
92,14,black,1854
92,14,hispanic,66
92,14,native_american,19
92,14,other,206
92,14,white,615
92,15,aapi,3
92,15,black,2526
92,15,hispanic,31
92,15,native_american,8
92,15,other,180
92,15,white,116
92,16,aapi,16
92,16,black,585
92,16,hispanic,89
92,16,native_american,16
92,16,other,164
92,16,white,1935
92,17,aapi,13
92,17,black,256
92,17,hispanic,54
92,17,native_american,10
92,17,other,140
92,17,white,1929
92,18,aapi,22
92,18,black,649
92,18,hispanic,93
92,18,native_american,20
92,18,other,277
92,18,white,2806
92,19,aapi,22
92,19,black,196
92,19,hispanic,42
92,19,native_american,9
92,19,other,142
92,19,white,1820
92,2,aapi,12
92,2,black,168
92,2,hispanic,47
92,2,native_american,4
92,2,other,112
92,2,white,1481
92,3,aapi,9
92,3,black,143
92,3,hispanic,21
92,3,native_american,4
92,3,other,87
92,3,white,997
92,4,aapi,47
92,4,black,605
92,4,hispanic,97
92,4,native_american,16
92,4,other,181
92,4,white,1252
92,6,aapi,108
92,6,black,1340
92,6,hispanic,171
92,6,native_american,25
92,6,other,424
92,6,white,2212
92,7,aapi,139
92,7,black,1769
92,7,hispanic,319
92,7,native_american,47
92,7,other,654
92,7,white,3927
92,8,aapi,270
92,8,black,3221
92,8,hispanic,451
92,8,native_american,73
92,8,other,1007
92,8,white,8308
92,9,aapi,16
92,9,black,1444
92,9,hispanic,56
92,9,native_american,14
92,9,other,207
92,9,white,653
93,DA,aapi,109
93,DA,black,218
93,DA,hispanic,459
93,DA,native_american,135
93,DA,other,2231
93,DA,white,21129
94,1,aapi,17
94,1,black,619
94,1,hispanic,13
94,1,native_american,2
94,1,other,71
94,1,white,751
94,2,aapi,8
94,2,black,768
94,2,hispanic,26
94,2,native_american,2
94,2,other,77
94,2,white,510
94,3,aapi,13
94,3,black,770
94,3,hispanic,19
94,3,native_american,2
94,3,other,92
94,3,white,533
94,4,aapi,30
94,4,black,1011
94,4,hispanic,19
94,4,other,102
94,4,white,486
94,5,aapi,14
94,5,black,1054
94,5,hispanic,17
94,5,native_american,2
94,5,other,71
94,5,white,270
95,COB,aapi,12
95,COB,black,533
95,COB,hispanic,110
95,COB,native_american,14
95,COB,other,273
95,COB,white,2673
95,COL,aapi,9
95,COL,black,1
95,COL,hispanic,7
95,COL,native_american,3
95,COL,other,61
95,COL,white,660
95,COM,aapi,100
95,COM,black,228
95,COM,hispanic,23
95,COM,native_american,6
95,COM,other,159
95,COM,white,1086
95,DAN,aapi,23
95,DAN,black,70
95,DAN,hispanic,35
95,DAN,native_american,9
95,DAN,other,287
95,DAN,white,2831
95,FOR,aapi,14
95,FOR,black,73
95,FOR,hispanic,3
95,FOR,native_american,3
95,FOR,other,71
95,FOR,white,449
95,HAR,aapi,5
95,HAR,black,5
95,HAR,hispanic,8
95,HAR,native_american,2
95,HAR,other,47
95,HAR,white,598
95,HUL,aapi,31
95,HUL,black,820
95,HUL,hispanic,209
95,HUL,native_american,30
95,HUL,other,499
95,HUL,white,3271
95,ILA,aapi,10
95,ILA,black,34
95,ILA,hispanic,25
95,ILA,native_american,7
95,ILA,other,172
95,ILA,white,1581
95,MIL,aapi,14
95,MIL,black,12
95,MIL,hispanic,19
95,MIL,native_american,6
95,MIL,other,153
95,MIL,white,1621
95,PAO,aapi,5
95,PAO,black,7
95,PAO,native_american,1
95,PAO,other,20
95,PAO,white,252
95,PIT,aapi,13
95,PIT,black,86
95,PIT,hispanic,39
95,PIT,native_american,8
95,PIT,other,168
95,PIT,white,1733
95,POC,aapi,26
95,POC,black,47
95,POC,hispanic,16
95,POC,native_american,1
95,POC,other,97
95,POC,white,1052
96,339,aapi,14
96,339,black,27
96,339,hispanic,34
96,339,native_american,5
96,339,other,73
96,339,white,867
96,807,aapi,14
96,807,black,1382
96,807,hispanic,58
96,807,native_american,4
96,807,other,116
96,807,white,895
96,808,aapi,8
96,808,black,62
96,808,hispanic,2
96,808,native_american,3
96,808,other,16
96,808,white,274
96,948,aapi,8
96,948,black,39
96,948,hispanic,4
96,948,other,23
96,948,white,363
96,955,aapi,4
96,955,black,63
96,955,hispanic,20
96,955,native_american,9
96,955,other,62
96,955,white,822
97,101,aapi,13
97,101,black,62
97,101,hispanic,7
97,101,native_american,7
97,101,other,14
97,101,white,1544
97,102,aapi,22
97,102,black,2886
97,102,hispanic,47
97,102,native_american,10
97,102,other,59
97,102,white,2350
97,103,aapi,6
97,103,black,1730
97,103,hispanic,20
97,103,native_american,5
97,103,other,20
97,103,white,355
97,104,aapi,1
97,104,black,271
97,104,hispanic,9
97,104,native_american,5
97,104,other,9
97,104,white,894
97,105,aapi,8
97,105,black,534
97,105,hispanic,15
97,105,native_american,8
97,105,other,18
97,105,white,1823
97,106,aapi,5
97,106,black,332
97,106,hispanic,30
97,106,native_american,9
97,106,other,19
97,106,white,1640
97,107,aapi,8
97,107,black,335
97,107,hispanic,42
97,107,native_american,7
97,107,other,14
97,107,white,962
98,1312,black,33
98,1312,hispanic,1
98,1312,other,4
98,1312,white,22
98,1515,aapi,11
98,1515,black,1172
98,1515,hispanic,11
98,1515,native_american,9
98,1515,other,149
98,1515,white,871
98,1771,aapi,11
98,1771,black,618
98,1771,hispanic,23
98,1771,native_american,8
98,1771,other,183
98,1771,white,1701
98,22,aapi,6
98,22,black,365
98,22,hispanic,24
98,22,native_american,7
98,22,other,207
98,22,white,2167
98,271,aapi,12
98,271,black,476
98,271,hispanic,25
98,271,native_american,14
98,271,other,188
98,271,white,1886
99,1,black,45
99,1,hispanic,6
99,1,native_american,1
99,1,other,35
99,1,white,401
99,10,aapi,4
99,10,black,620
99,10,hispanic,8
99,10,other,118
99,10,white,677
99,11,aapi,6
99,11,black,300
99,11,hispanic,4
99,11,native_american,3
99,11,other,90
99,11,white,823
99,12,aapi,1
99,12,black,209
99,12,hispanic,3
99,12,native_american,3
99,12,other,72
99,12,white,494
99,13,aapi,2
99,13,black,63
99,13,hispanic,5
99,13,native_american,1
99,13,other,31
99,13,white,428
99,14,black,4
99,14,hispanic,2
99,14,native_american,2
99,14,other,22
99,14,white,194
99,2,aapi,12
99,2,black,496
99,2,hispanic,15
99,2,native_american,8
99,2,other,146
99,2,white,1186
99,3,aapi,6
99,3,black,745
99,3,native_american,1
99,3,other,81
99,3,white,219
99,4,black,106
99,4,hispanic,1
99,4,native_american,1
99,4,other,24
99,4,white,192
99,5,aapi,5
99,5,black,948
99,5,hispanic,15
99,5,native_american,5
99,5,other,163
99,5,white,1015
99,6,aapi,4
99,6,black,508
99,6,hispanic,19
99,6,native_american,6
99,6,other,123
99,6,white,781
99,7,aapi,4
99,7,black,884
99,7,hispanic,31
99,7,native_american,16
99,7,other,335
99,7,white,1745
99,8,aapi,5
99,8,black,476
99,8,hispanic,6
99,8,native_american,3
99,8,other,175
99,8,white,1039
99,9,black,75
99,9,hispanic,7
99,9,other,25
99,9,white,331
100,1,aapi,9
100,1,black,1087
100,1,hispanic,37
100,1,native_american,5
100,1,other,146
100,1,white,2839
101,BA,aapi,1
101,BA,black,489
101,BA,hispanic,9
101,BA,native_american,1
101,BA,other,96
101,BA,white,622
101,BV,aapi,5
101,BV,black,105
101,BV,hispanic,4
101,BV,native_american,1
101,BV,other,34
101,BV,white,485
101,CN,aapi,2
101,CN,black,1552
101,CN,hispanic,20
101,CN,native_american,5
101,CN,other,143
101,CN,white,330
101,CS,aapi,31
101,CS,black,1754
101,CS,hispanic,39
101,CS,native_american,7
101,CS,other,266
101,CS,white,1657
101,CT,aapi,2
101,CT,black,4
101,CT,hispanic,14
101,CT,native_american,2
101,CT,other,28
101,CT,white,373
101,HF,aapi,6
101,HF,black,49
101,HF,hispanic,10
101,HF,other,17
101,HF,white,283
101,HI,black,7
101,HI,hispanic,2
101,HI,other,4
101,HI,white,118
101,LS,aapi,6
101,LS,black,226
101,LS,hispanic,14
101,LS,native_american,6
101,LS,other,139
101,LS,white,1052
101,PC,black,15
101,PC,hispanic,3
101,PC,other,8
101,PC,white,138
101,PE,aapi,11
101,PE,black,1837
101,PE,hispanic,66
101,PE,native_american,8
101,PE,other,262
101,PE,white,1592
101,SC,aapi,1
101,SC,black,56
101,SC,hispanic,16
101,SC,other,27
101,SC,white,315
102,1,aapi,15
102,1,black,232
102,1,hispanic,19
102,1,native_american,10
102,1,other,152
102,1,white,1909
102,10,aapi,11
102,10,black,117
102,10,hispanic,31
102,10,native_american,11
102,10,other,273
102,10,white,1681
102,11,aapi,4
102,11,black,249
102,11,hispanic,2
102,11,other,56
102,11,white,409
102,12,aapi,2
102,12,black,129
102,12,hispanic,10
102,12,native_american,7
102,12,other,83
102,12,white,1148
102,13,aapi,3
102,13,black,233
102,13,hispanic,37
102,13,native_american,8
102,13,other,174
102,13,white,970
102,14,aapi,1
102,14,black,69
102,14,hispanic,3
102,14,other,45
102,14,white,375
102,2,aapi,12
102,2,black,42
102,2,hispanic,7
102,2,native_american,2
102,2,other,67
102,2,white,1040
102,3,aapi,34
102,3,black,184
102,3,hispanic,24
102,3,native_american,8
102,3,other,193
102,3,white,1985
102,4,aapi,3
102,4,black,120
102,4,hispanic,5
102,4,native_american,3
102,4,other,94
102,4,white,646
102,5,aapi,5
102,5,black,96
102,5,hispanic,9
102,5,native_american,5
102,5,other,65
102,5,white,601
102,6,aapi,10
102,6,black,123
102,6,hispanic,1
102,6,native_american,3
102,6,other,29
102,6,white,314
102,7,aapi,11
102,7,black,88
102,7,hispanic,11
102,7,other,91
102,7,white,905
102,8,aapi,21
102,8,black,234
102,8,hispanic,35
102,8,native_american,5
102,8,other,216
102,8,white,1828
102,9,aapi,29
102,9,black,2215
102,9,hispanic,30
102,9,native_american,21
102,9,other,394
102,9,white,2232
103,1,black,108
103,1,hispanic,3
103,1,native_american,1
103,1,other,27
103,1,white,330
103,2,black,47
103,2,hispanic,3
103,2,native_american,2
103,2,other,25
103,2,white,417
103,3,aapi,10
103,3,black,279
103,3,hispanic,39
103,3,native_american,3
103,3,other,114
103,3,white,992
103,4,aapi,1
103,4,black,22
103,4,hispanic,4
103,4,native_american,2
103,4,other,23
103,4,white,481
103,5,aapi,4
103,5,black,584
103,5,hispanic,38
103,5,native_american,4
103,5,other,105
103,5,white,804
103,6,black,11
103,6,other,20
103,6,white,289
103,7,aapi,2
103,7,black,196
103,7,hispanic,27
103,7,native_american,3
103,7,other,53
103,7,white,674
104,1,aapi,14
104,1,black,1469
104,1,hispanic,21
104,1,native_american,7
104,1,other,193
104,1,white,1352
104,2,aapi,14
104,2,black,343
104,2,hispanic,26
104,2,native_american,10
104,2,other,211
104,2,white,2605
104,3,aapi,7
104,3,black,406
104,3,hispanic,39
104,3,native_american,4
104,3,other,220
104,3,white,2664
104,4,aapi,26
104,4,black,280
104,4,hispanic,41
104,4,native_american,4
104,4,other,215
104,4,white,2674
104,5,aapi,15
104,5,black,361
104,5,hispanic,32
104,5,native_american,7
104,5,other,188
104,5,white,2764
105,1013,aapi,9
105,1013,black,24
105,1013,hispanic,187
105,1013,native_american,3
105,1013,other,261
105,1013,white,2365
105,1039,aapi,2
105,1039,black,27
105,1039,hispanic,318
105,1039,native_american,10
105,1039,other,271
105,1039,white,2629
105,1291,aapi,8
105,1291,black,19
105,1291,hispanic,145
105,1291,native_american,12
105,1291,other,320
105,1291,white,3020
105,1895,aapi,9
105,1895,black,27
105,1895,hispanic,437
105,1895,native_american,4
105,1895,other,329
105,1895,white,3186
105,824,aapi,21
105,824,black,51
105,824,hispanic,370
105,824,native_american,28
105,824,other,510
105,824,white,5469
105,872,aapi,2
105,872,black,4
105,872,hispanic,36
105,872,native_american,7
105,872,other,191
105,872,white,2051
105,874,aapi,14
105,874,black,7
105,874,hispanic,42
105,874,native_american,6
105,874,other,178
105,874,white,2086
106,101,aapi,24
106,101,black,3446
106,101,hispanic,105
106,101,native_american,31
106,101,other,507
106,101,white,1659
106,102,aapi,15
106,102,black,3633
106,102,hispanic,69
106,102,native_american,13
106,102,other,387
106,102,white,338
106,103,aapi,29
106,103,black,4494
106,103,hispanic,87
106,103,native_american,20
106,103,other,424
106,103,white,446
106,104,aapi,50
106,104,black,576
106,104,hispanic,135
106,104,native_american,19
106,104,other,296
106,104,white,1826
106,105,aapi,72
106,105,black,672
106,105,hispanic,162
106,105,native_american,13
106,105,other,364
106,105,white,2328
106,106,aapi,311
106,106,black,1626
106,106,hispanic,356
106,106,native_american,58
106,106,other,864
106,106,white,4560
106,107,aapi,43
106,107,black,1547
106,107,hispanic,150
106,107,native_american,29
106,107,other,540
106,107,white,2591
106,108,aapi,276
106,108,black,844
106,108,hispanic,227
106,108,native_american,35
106,108,other,633
106,108,white,4961
106,109,aapi,138
106,109,black,231
106,109,hispanic,48
106,109,native_american,5
106,109,other,236
106,109,white,2164
106,110,aapi,16
106,110,black,5145
106,110,hispanic,153
106,110,native_american,22
106,110,other,525
106,110,white,486
106,112,aapi,196
106,112,black,6690
106,112,hispanic,566
106,112,native_american,73
106,112,other,1313
106,112,white,2169
106,113,aapi,54
106,113,black,5099
106,113,hispanic,170
106,113,native_american,31
106,113,other,632
106,113,white,612
106,114,aapi,24
106,114,black,3667
106,114,hispanic,111
106,114,native_american,23
106,114,other,438
106,114,white,474
106,115,aapi,72
106,115,black,4783
106,115,hispanic,248
106,115,native_american,49
106,115,other,789
106,115,white,1695
106,116,aapi,70
106,116,black,5797
106,116,hispanic,211
106,116,native_american,32
106,116,other,811
106,116,white,1182
106,117,aapi,141
106,117,black,1938
106,117,hispanic,233
106,117,native_american,34
106,117,other,687
106,117,white,3079
106,118,aapi,78
106,118,black,1100
106,118,hispanic,168
106,118,native_american,29
106,118,other,562
106,118,white,4182
106,119,aapi,118
106,119,black,1199
106,119,hispanic,258
106,119,native_american,39
106,119,other,604
106,119,white,3660
106,120,aapi,440
106,120,black,2083
106,120,hispanic,390
106,120,native_american,45
106,120,other,912
106,120,white,4847
106,121,aapi,124
106,121,black,1172
106,121,hispanic,175
106,121,native_american,17
106,121,other,374
106,121,white,1658
106,122,aapi,31
106,122,black,925
106,122,hispanic,66
106,122,native_american,12
106,122,other,217
106,122,white,972
106,124,aapi,49
106,124,black,1292
106,124,hispanic,173
106,124,native_american,36
106,124,other,468
106,124,white,2837
106,125,aapi,20
106,125,black,1677
106,125,hispanic,70
106,125,native_american,23
106,125,other,352
106,125,white,1157
106,126,aapi,37
106,126,black,1686
106,126,hispanic,125
106,126,native_american,16
106,126,other,367
106,126,white,1240
106,127,aapi,231
106,127,black,2333
106,127,hispanic,366
106,127,native_american,53
106,127,other,842
106,127,white,4390
107,01CP,aapi,15
107,01CP,black,1067
107,01CP,hispanic,62
107,01CP,native_american,7
107,01CP,other,206
107,01CP,white,721
107,02TN,aapi,24
107,02TN,black,3239
107,02TN,hispanic,99
107,02TN,native_american,24
107,02TN,other,569
107,02TN,white,1105
107,03ALM,aapi,34
107,03ALM,black,3505
107,03ALM,hispanic,116
107,03ALM,native_american,26
107,03ALM,other,673
107,03ALM,white,1048
107,04ALC,aapi,52
107,04ALC,black,1824
107,04ALC,hispanic,139
107,04ALC,native_american,22
107,04ALC,other,545
107,04ALC,white,2690
107,05CM,aapi,12
107,05CM,black,1523
107,05CM,hispanic,130
107,05CM,native_american,17
107,05CM,other,368
107,05CM,white,1592
107,06BRW,aapi,10
107,06BRW,black,799
107,06BRW,hispanic,55
107,06BRW,native_american,23
107,06BRW,other,378
107,06BRW,white,2622
107,07BS,aapi,44
107,07BS,black,536
107,07BS,hispanic,72
107,07BS,native_american,12
107,07BS,other,238
107,07BS,white,2061
107,08CS,aapi,24
107,08CS,black,1590
107,08CS,hispanic,62
107,08CS,native_american,13
107,08CS,other,422
107,08CS,white,1422
107,09LIV,aapi,16
107,09LIV,black,3122
107,09LIV,hispanic,119
107,09LIV,native_american,22
107,09LIV,other,601
107,09LIV,white,1219
107,10DN,aapi,30
107,10DN,black,3124
107,10DN,hispanic,215
107,10DN,native_american,30
107,10DN,other,764
107,10DN,white,2736
107,12GC,aapi,59
107,12GC,black,909
107,12GC,hispanic,78
107,12GC,native_american,27
107,12GC,other,393
107,12GC,white,2976
107,13BD,aapi,30
107,13BD,black,3994
107,13BD,hispanic,127
107,13BD,native_american,35
107,13BD,other,739
107,13BD,white,1043
107,14LEG,aapi,11
107,14LEG,black,528
107,14LEG,hispanic,39
107,14LEG,native_american,6
107,14LEG,other,185
107,14LEG,white,1643
107,15MN,aapi,3
107,15MN,black,125
107,15MN,hispanic,20
107,15MN,native_american,6
107,15MN,other,100
107,15MN,white,1437
107,16NB,aapi,2
107,16NB,black,95
107,16NB,hispanic,11
107,16NB,native_american,3
107,16NB,other,62
107,16NB,white,668
107,17OXF,aapi,61
107,17OXF,black,440
107,17OXF,hispanic,60
107,17OXF,native_american,11
107,17OXF,other,216
107,17OXF,white,1812
107,18RP,aapi,18
107,18RP,black,1530
107,18RP,hispanic,130
107,18RP,native_american,25
107,18RP,other,428
107,18RP,white,1986
107,19BC,aapi,29
107,19BC,black,2302
107,19BC,hispanic,182
107,19BC,native_american,18
107,19BC,other,579
107,19BC,white,2101
107,20STN,aapi,46
107,20STN,black,3442
107,20STN,hispanic,204
107,20STN,native_american,32
107,20STN,other,675
107,20STN,white,1220
107,23FV,aapi,25
107,23FV,black,2488
107,23FV,hispanic,68
107,23FV,native_american,20
107,23FV,other,375
107,23FV,white,406
107,24CRW,aapi,33
107,24CRW,black,3965
107,24CRW,hispanic,134
107,24CRW,native_american,21
107,24CRW,other,687
107,24CRW,white,591
107,25HB,aapi,12
107,25HB,black,213
107,25HB,hispanic,24
107,25HB,native_american,7
107,25HB,other,184
107,25HB,white,2055
108,01-CH,aapi,69
108,01-CH,black,217
108,01-CH,hispanic,83
108,01-CH,native_american,8
108,01-CH,other,351
108,01-CH,white,3459
108,02-CF,aapi,25
108,02-CF,black,86
108,02-CF,hispanic,44
108,02-CF,native_american,7
108,02-CF,other,275
108,02-CF,white,3118
108,03-BI,aapi,36
108,03-BI,black,165
108,03-BI,hispanic,63
108,03-BI,native_american,5
108,03-BI,other,247
108,03-BI,white,2511
108,04-NO,aapi,78
108,04-NO,black,73
108,04-NO,hispanic,81
108,04-NO,native_american,7
108,04-NO,other,300
108,04-NO,white,2757
108,05-DC,aapi,106
108,05-DC,black,112
108,05-DC,hispanic,69
108,05-DC,native_american,9
108,05-DC,other,379
108,05-DC,white,3371
108,06-BO,aapi,69
108,06-BO,black,138
108,06-BO,hispanic,62
108,06-BO,native_american,7
108,06-BO,other,287
108,06-BO,white,2020
108,07-MH,aapi,231
108,07-MH,black,107
108,07-MH,hispanic,88
108,07-MH,native_american,10
108,07-MH,other,428
108,07-MH,white,3452
108,08-CC,aapi,273
108,08-CC,black,366
108,08-CC,hispanic,199
108,08-CC,native_american,29
108,08-CC,other,719
108,08-CC,white,6213
109,BV,aapi,12
109,BV,black,335
109,BV,hispanic,91
109,BV,native_american,19
109,BV,other,376
109,BV,white,2908
109,CR,aapi,5
109,CR,black,513
109,CR,hispanic,67
109,CR,native_american,6
109,CR,other,249
109,CR,white,2297
109,LX,aapi,29
109,LX,black,744
109,LX,hispanic,64
109,LX,native_american,8
109,LX,other,324
109,LX,white,3255
110,0001B,aapi,34
110,0001B,black,433
110,0001B,hispanic,184
110,0001B,native_american,29
110,0001B,other,693
110,0001B,white,5708
110,0002C,aapi,67
110,0002C,black,474
110,0002C,hispanic,127
110,0002C,native_american,23
110,0002C,other,413
110,0002C,white,2845
110,0003C,aapi,87
110,0003C,black,1204
110,0003C,hispanic,265
110,0003C,native_american,44
110,0003C,other,822
110,0003C,white,3561
110,0004C,aapi,198
110,0004C,black,1703
110,0004C,hispanic,581
110,0004C,native_american,58
110,0004C,other,1407
110,0004C,white,7727
110,0005C,aapi,78
110,0005C,black,1527
110,0005C,hispanic,331
110,0005C,native_american,46
110,0005C,other,864
110,0005C,white,4059
110,0006B,aapi,33
110,0006B,black,1249
110,0006B,hispanic,186
110,0006B,native_american,33
110,0006B,other,640
110,0006B,white,3119
110,0007B,aapi,83
110,0007B,black,3118
110,0007B,hispanic,519
110,0007B,native_american,63
110,0007B,other,1425
110,0007B,white,6630
110,0008C,aapi,130
110,0008C,black,1869
110,0008C,hispanic,553
110,0008C,native_american,63
110,0008C,other,1519
110,0008C,white,9745
110,0009B,aapi,57
110,0009B,black,2442
110,0009B,hispanic,264
110,0009B,native_american,41
110,0009B,other,809
110,0009B,white,2079
110,0010B,aapi,39
110,0010B,black,1826
110,0010B,hispanic,241
110,0010B,native_american,31
110,0010B,other,725
110,0010B,white,2298
110,0011C,aapi,48
110,0011C,black,1955
110,0011C,hispanic,295
110,0011C,native_american,49
110,0011C,other,847
110,0011C,white,4436
110,0012C,aapi,24
110,0012C,black,598
110,0012C,hispanic,130
110,0012C,native_american,17
110,0012C,other,363
110,0012C,white,1819
110,0013B,aapi,54
110,0013B,black,1473
110,0013B,hispanic,381
110,0013B,native_american,57
110,0013B,other,1124
110,0013B,white,7687
110,0014B,aapi,50
110,0014B,black,1283
110,0014B,hispanic,267
110,0014B,native_american,37
110,0014B,other,701
110,0014B,white,4106
110,0015C,aapi,27
110,0015C,black,653
110,0015C,hispanic,146
110,0015C,native_american,28
110,0015C,other,656
110,0015C,white,5382
110,0016C,aapi,8
110,0016C,black,343
110,0016C,hispanic,46
110,0016C,native_american,12
110,0016C,other,217
110,0016C,white,2141
110,0017C,aapi,17
110,0017C,black,628
110,0017C,hispanic,116
110,0017C,native_american,20
110,0017C,other,454
110,0017C,white,3543
110,0019C,aapi,56
110,0019C,black,2956
110,0019C,hispanic,415
110,0019C,native_american,49
110,0019C,other,1115
110,0019C,white,4012
111,B1,aapi,13
111,B1,black,597
111,B1,hispanic,46
111,B1,native_american,4
111,B1,other,199
111,B1,white,1940
111,B2,aapi,59
111,B2,black,1407
111,B2,hispanic,139
111,B2,native_american,29
111,B2,other,523
111,B2,white,3556
111,C1,aapi,12
111,C1,black,66
111,C1,hispanic,80
111,C1,native_american,3
111,C1,other,74
111,C1,white,773
111,F1,aapi,6
111,F1,black,1573
111,F1,hispanic,164
111,F1,native_american,14
111,F1,other,230
111,F1,white,1013
111,F2,aapi,11
111,F2,black,1625
111,F2,hispanic,167
111,F2,native_american,8
111,F2,other,188
111,F2,white,874
111,F3,aapi,7
111,F3,black,2401
111,F3,hispanic,30
111,F3,native_american,5
111,F3,other,176
111,F3,white,390
111,P1,aapi,17
111,P1,black,264
111,P1,hispanic,21
111,P1,native_american,2
111,P1,other,145
111,P1,white,1039
112,1,aapi,16
112,1,black,13
112,1,hispanic,47
112,1,native_american,8
112,1,other,353
112,1,white,3378
112,10,aapi,10
112,10,black,8
112,10,hispanic,28
112,10,native_american,5
112,10,other,266
112,10,white,2561
112,11,aapi,10
112,11,black,15
112,11,hispanic,32
112,11,native_american,9
112,11,other,176
112,11,white,1887
112,12,aapi,6
112,12,black,27
112,12,hispanic,26
112,12,native_american,12
112,12,other,233
112,12,white,2360
112,2,aapi,15
112,2,black,7
112,2,hispanic,29
112,2,native_american,11
112,2,other,216
112,2,white,2025
112,3,aapi,7
112,3,black,2
112,3,hispanic,8
112,3,native_american,3
112,3,other,83
112,3,white,867
112,4,aapi,5
112,4,black,5
112,4,hispanic,13
112,4,native_american,1
112,4,other,135
112,4,white,1116
112,5,aapi,1
112,5,black,1
112,5,hispanic,5
112,5,native_american,2
112,5,other,84
112,5,white,694
112,6,aapi,13
112,6,black,28
112,6,hispanic,13
112,6,native_american,3
112,6,other,164
112,6,white,1362
112,7,aapi,5
112,7,black,7
112,7,hispanic,20
112,7,native_american,5
112,7,other,196
112,7,white,1756
112,8,aapi,15
112,8,black,66
112,8,hispanic,71
112,8,native_american,9
112,8,other,348
112,8,white,2565
112,9,aapi,9
112,9,black,30
112,9,hispanic,33
112,9,native_american,9
112,9,other,323
112,9,white,2506
113,1,aapi,9
113,1,black,571
113,1,hispanic,33
113,1,native_american,7
113,1,other,313
113,1,white,2511
113,2,aapi,20
113,2,black,141
113,2,hispanic,33
113,2,native_american,17
113,2,other,286
113,2,white,2891
113,3A,aapi,5
113,3A,black,29
113,3A,hispanic,11
113,3A,native_american,5
113,3A,other,122
113,3A,white,1303
