County,Precinct,Race,Party,Index,Baseline,Perdue,Ossoff
FULTON,RW17,0.629359,3.196744,2.227731,60.66614,37.10613,62.89387
FULTON,RW19,0.254276,3.635137,2.071844,37.2835,60.64466,39.35534
FULTON,RW20,0.597643,3.518156,2.356721,45.11435,52.52893,47.47107
FULTON,RW21,0.68769,3.582884,2.479133,37.58701,59.93386,40.06614
FULTON,RW22A,1.095434,3.195041,2.692954,62.05357,35.25347,64.74653
FULTON,SC01A,0.018927,2.226781,1.132317,90.69767,8.170009,91.82999
FULTON,SC01B,0,0.201862,0.100931,97.72727,2.171796,97.8282
FULTON,SC01C,0,0.135576,0.067788,96.96412,2.96809,97.03191
FULTON,SC02,0,0.134678,0.067339,96.76113,3.171528,96.82847
FULTON,SC04,1.560743,2.59967,2.860578,73.74702,23.39241,76.60759
FULTON,SC05A,0,0.08577,0.042885,99.36709,0.590027,99.40997
FULTON,SC05B,0,0.422845,0.211423,97.22684,2.561733,97.43827
FULTON,SC05D,0,0.455696,0.227848,96.98113,2.79102,97.20898
FULTON,SC05E,0.268132,2.015993,1.276128,88.80866,9.915207,90.08479
FULTON,SC07A,0.176364,0.960986,0.656857,89.30723,10.03591,89.96409
FULTON,SC07C,0,1.506489,0.753244,100,0,100
FULTON,SC07D,0,1.233737,0.616869,96.5358,2.847335,97.15267
FULTON,SC08B,0,0.418868,0.209434,96.56051,3.230056,96.76994
FULTON,SC08C,0,0,0,97.82609,2.173913,97.82609
FULTON,SC08D,0,0.125523,0.062761,97.88136,2.055883,97.94412
FULTON,SC08E,0,0.288809,0.144405,98,1.855595,98.1444
FULTON,SC08F,0,0.264383,0.132191,98.24561,1.622195,98.37781
FULTON,SC08G,0,0.226238,0.113119,100,0,100
FULTON,SC09A,0,0.442576,0.221288,95.22936,4.549354,95.45065
FULTON,SC09B,0,0.164044,0.082022,96.71233,3.205649,96.79435
FULTON,SC09C,0,0.380164,0.190082,96.55172,3.258194,96.74181
FULTON,SC10,0,0.305758,0.152879,96.10984,3.737281,96.26272
FULTON,SC11A,0,0.143858,0.071929,97.26277,2.665297,97.3347
FULTON,SC11B,0,0.250721,0.12536,95.66787,4.206769,95.79323
FULTON,SC13,0,0.409496,0.204748,94.93488,4.860375,95.13962
FULTON,SC14A,0,0,0,94.92537,5.074627,94.92537
FULTON,SC15,0,0.458498,0.229249,96.23656,3.534192,96.46581
FULTON,SC15A,0,0,0,98.09596,1.904037,98.09596
FULTON,SC16A,0,0.215343,0.107671,97.90744,1.984884,98.01512
FULTON,SC17A,0,0,0,96.66667,3.333333,96.66667
FULTON,SC17B,1.144465,0.117308,1.203119,50,48.79688,51.20312
FULTON,SC17C,0,0.234616,0.117308,95.44554,4.437148,95.56285
FULTON,SC18A,0,0.082629,0.041315,95.5157,4.44299,95.55701
FULTON,SC18B,0,0.434072,0.217036,97.2043,2.578663,97.42134
FULTON,SC18C,0,0.292477,0.146239,96.33911,3.514648,96.48535
FULTON,SC19A,0,0.671585,0.335793,98.8764,0.787803,99.2122
FULTON,SC19B,0,0.684279,0.342139,96.78161,2.876251,97.12375
FULTON,SC20,0,0.121989,0.060995,97.6,2.339005,97.66099
FULTON,SC211,0,0.423449,0.211724,96.46226,3.326011,96.67399
FULTON,SC212,0,0.704293,0.352146,95.46999,4.177865,95.82213
FULTON,SC23A,0,0.248466,0.124233,97.28546,2.590303,97.4097
FULTON,SC23B,0,0.323268,0.161634,97.02381,2.814556,97.18544
FULTON,SC23C,0,0.266638,0.133319,97.09172,2.774958,97.22504
FULTON,SC27,0,0.34107,0.170535,96.76985,3.059613,96.94039
FULTON,SC29A,0,0.287177,0.143588,95.50562,4.350794,95.64921
FULTON,SC30A,0,0.218822,0.109411,95.65217,4.238415,95.76158
FULTON,SC30B,0,0.196588,0.098294,97.00272,2.898981,97.10102
FULTON,SS01,0.279385,3.63149,2.09513,37.93103,59.97384,40.02616
FULTON,SS02A,0.688716,3.355513,2.366472,56.01504,41.61849,58.38151
FULTON,SS02B,0.734189,2.141568,1.804973,74.1533,24.04173,75.95827
FULTON,SS03,0.476475,3.191253,2.072101,55.08021,42.84768,57.15232
FULTON,SS04,0.800511,3.149181,2.375101,65.4164,32.2085,67.7915
FULTON,SS05,0.065224,3.456566,1.793507,48.80174,49.40475,50.59525
FULTON,SS06,0.134187,3.535458,1.901916,47.03704,51.06105,48.93895
FULTON,SS07A,0.131057,3.635628,1.948871,48.12834,49.92279,50.07721
FULTON,SS07B,0.631261,3.134091,2.198306,62.03704,35.76466,64.23534
FULTON,SS07C,0.33163,3.591942,2.127601,44.22311,53.64929,46.35071
FULTON,SS08A,0.804242,2.667783,2.138134,71.85554,26.00632,73.99368
FULTON,SS08B,0.404078,3.601854,2.205005,47.16981,50.62518,49.37482
FULTON,SS08C,0.596591,1.775232,1.484207,68.27586,30.23993,69.76007
FULTON,SS08D,0.904674,3.16309,2.486219,66.28849,31.22529,68.77471
FULTON,SS09A,0.279658,3.571037,2.065177,40.51539,57.41943,42.58057
FULTON,SS09B,0.063132,3.447664,1.786964,42.59784,55.61519,44.38481
FULTON,SS11A,0.894327,3.179483,2.484068,62.7267,34.78923,65.21077
FULTON,SS11B,0.518146,2.753978,1.895135,69.02486,29.08001,70.91999
FULTON,SS11C,0.618887,0.995231,1.116502,82.8125,16.071,83.929
FULTON,SS11D,0.05893,3.069757,1.593808,47.59358,50.81261,49.18739
FULTON,SS12,0.446893,3.221392,2.057589,51.46014,46.48227,53.51773
FULTON,SS13A,0.720892,3.104685,2.273235,49.18743,48.53933,51.46067
FULTON,SS13B,0.91893,2.954342,2.396101,53.16045,44.44345,55.55655
FULTON,SS14,0,3.606285,1.803143,31.9407,66.25616,33.74384
FULTON,SS15A,0.594582,1.506489,1.347826,85.17699,13.47518,86.52482
FULTON,SS15B,0.852816,2.860778,2.283205,68.51266,29.20414,70.79586
FULTON,SS16,0.103367,3.451686,1.82921,39.5749,58.59589,41.40411
FULTON,SS17,0.922443,3.563933,2.704409,48.73623,48.55936,51.44064
FULTON,SS18A,0.136898,3.323559,1.798677,46.92557,51.27576,48.72424
FULTON,SS18B,0.106437,3.336537,1.774706,43.85965,54.36565,45.63435
FULTON,SS19A,0.987407,2.509141,2.241978,74.34515,23.41288,76.58712
FULTON,SS19B,0.911026,2.720008,2.27103,71.52847,26.2005,73.7995
FULTON,SS20,1.243619,2.986735,2.736987,65.75342,31.50959,68.49041
FULTON,SS22,1.257348,3.483374,2.999035,57.42358,39.57738,60.42262
FULTON,SS26,0.617635,2.042743,1.639007,83.13081,15.23019,84.76981
FULTON,SS29A,0.681608,3.09946,2.231337,62.0487,35.71996,64.28004
FULTON,SS31,0.862601,3.282202,2.503702,55.10471,42.39159,57.60841
FULTON,UC01A,0,0.526653,0.263327,95.53933,4.197338,95.80266
FULTON,UC01B,0,0,0,95.83333,4.166667,95.83333
FULTON,UC01E,0,0.112023,0.056012,96.71533,3.22866,96.77134
FULTON,UC02A,0,0.315376,0.157688,96.54399,3.298326,96.70167
FULTON,UC02B,2.384565,2.874573,3.821852,71.42857,24.74958,75.25042
FULTON,UC02C,0,0,0,93.87274,6.127258,93.87274
FULTON,UC031,0.477439,2.583677,1.769277,86.84211,11.38862,88.61138
FULTON,UC032,0.071098,2.110372,1.126283,89.72603,9.147689,90.85231
GILMER,1,0,2.528667,1.264334,15.63236,83.1033,16.8967
GILMER,2,0,1.958079,0.979039,11.21673,87.80423,12.19577
GILMER,3,0,1.61301,0.806505,12.9666,86.22689,13.77311
GILMER,4,0,1.950955,0.975477,7.648725,91.3758,8.624203
GILMER,5,0,2.382445,1.191223,16.4794,82.32938,17.67062
GILMER,6,0,2.904755,1.452377,22.87823,75.66939,24.33061
GILMER,7,0,2.36638,1.18319,12.08791,86.7289,13.2711
GILMER,8,0,2.007672,1.003836,15.9601,83.03606,16.96394
GILMER,9,0,2.197229,1.098615,14.49067,84.41071,15.58929
GILMER,10,0,1.923807,0.961903,15.37313,83.66496,16.33504
GILMER,11,0,1.751897,0.875949,11.42857,87.69548,12.30452
GILMER,12,0,2.37738,1.18869,13.93805,84.87326,15.12674
GILMER,13,0,2.527688,1.263844,15.37484,83.36131,16.63869
GLASCOCK,EDGH,0.258049,2.119817,1.317957,16.66667,82.01538,17.98462
GLASCOCK,GIBS,0.518111,1.306182,1.171202,5.734767,93.09403,6.905969
GLASCOCK,MILL,0.436758,1.00848,0.940998,5.157593,93.90141,6.098591
GLASCOCK,MITC,1.217617,1.694233,2.064733,10.52632,87.40895,12.59105
GLYNN,1713,1.035387,2.805989,2.438382,19.19521,78.3664,21.6336
GLYNN,1923,1.434131,3.397293,3.132777,24.07278,72.79444,27.20556
GLYNN,1933,1.004359,3.296903,2.65281,24.37604,72.97115,27.02885
GLYNN,1943,0.486973,1.830063,1.402005,14.94662,83.65138,16.34862
GLYNN,2713,0,3.06037,1.530185,24.6162,73.85362,26.14638
GLYNN,2923,0.059575,2.999834,1.559492,20,78.44051,21.55949
GLYNN,2933,0,3.252159,1.62608,24.67866,73.69526,26.30474
GLYNN,2943,0.076663,3.238589,1.695958,25.03458,73.26946,26.73054
GLYNN,2953,0,3.45721,1.728605,43.57143,54.69997,45.30003
GLYNN,3713,1.30232,3.362127,2.983384,29.05983,67.95679,32.04321
GLYNN,3723,1.563973,2.954592,3.041269,25.6,71.35873,28.64127
GLYNN,3733,0.974017,3.057054,2.502544,24.53167,72.96579,27.03421
GLYNN,3743,1.348414,3.354706,3.025767,25.90038,71.07385,28.92615
GLYNN,4913,1.460482,3.157596,3.03928,30.39724,66.56348,33.43652
GLYNN,4923,2.21979,3.532758,3.986169,56.94716,39.06667,60.93333
GLYNN,4933,2.272182,3.449135,3.996749,53.1106,42.89265,57.10735
GLYNN,5913,2.319,3.432284,4.035142,54.45816,41.5067,58.4933
GLYNN,5923,1.854324,3.130264,3.419456,61.31148,35.26907,64.73093
GLYNN,5933,0.252077,0.986874,0.745514,88.66242,10.59207,89.40793
GLYNN,5943,2.649696,2.791287,4.045339,62.70096,33.2537,66.7463
GORDON,856,0.18328,2.126947,1.246753,11.07692,87.67632,12.32368
GORDON,874,0,1.710919,0.855459,9.660574,89.48397,10.51603
GORDON,973,0,2.247282,1.123641,14.29961,84.57675,15.42325
GORDON,980,0,1.524591,0.762295,13.18681,86.05089,13.94911
GORDON,1054,0,1.990754,0.995377,10.10101,88.90361,11.09639
GORDON,1055,0,2.546981,1.27349,12.35521,86.3713,13.6287
GORDON,1056,0.002745,2.135562,1.070526,10.76517,88.1643,11.8357
GORDON,1063,0,1.825853,0.912926,9.187279,89.89979,10.10021
GORDON,1064,0.59415,2.329456,1.758878,20.97902,77.2621,22.7379
GORDON,1235,0,2.30371,1.151855,13.47518,85.37297,14.62703
GORDON,849-A,0,2.264618,1.132309,16.20536,82.66233,17.33767
GORDON,849-B,0.271012,2.875412,1.708718,23.05416,75.23712,24.76288
GRADY,B,1.004707,1.737161,1.873287,15.33923,82.78748,17.21252
GRADY,C04,1.46689,2.739368,2.836574,77.89233,19.2711,80.7289
GRADY,C05,2.534403,3.421509,4.245158,38.37321,57.38164,42.61836
GRADY,D,2.142922,3.6071,3.946472,28.40909,67.64444,32.35556
GRADY,H,1.960586,3.383059,3.652115,28.76712,67.58076,32.41924
GRADY,L,1.628075,2.564581,2.910365,15.26718,81.82246,18.17754
GRADY,M,1.27354,2.884765,2.715923,20.30075,76.98333,23.01667
GRADY,P,2.310648,3.16285,3.892074,30.0885,66.01943,33.98057
GRADY,R,1.73061,3.384515,3.422868,29.48718,67.08995,32.91005
GRADY,S,0.293168,1.798357,1.192346,10.42654,88.38111,11.61889
GRADY,SH,0.851319,2.111297,1.906968,9.69163,88.4014,11.5986
GRADY,W,1.752153,2.515706,3.010006,24.14634,72.84365,27.15635
GRADY,WL,0.733722,1.937378,1.702411,12.8655,85.43209,14.56791
GREENE,1,3.360493,3.511058,5.116022,44.41176,50.47221,49.52779
GREENE,4,3.214492,3.635128,5.032056,43.23077,51.73717,48.26283
GREENE,5,3.712457,3.596752,5.510833,38.93557,55.55359,44.44641
GREENE,6,3.812601,3.6345,5.629851,40,54.37015,45.62985
GREENE,8,0.313708,2.498128,1.562771,14.83775,83.59948,16.40052
GWINNETT,1,1.971889,3.550605,3.747191,50.48733,45.76548,54.23452
GWINNETT,2,0.837123,2.169207,1.921727,82.86827,15.21001,84.78999
GWINNETT,3,1.712937,3.437101,3.431487,54.3,42.26851,57.73149
GWINNETT,4,1.149942,3.604557,2.95222,55.06808,41.9797,58.0203
GWINNETT,5,1.685843,3.634865,3.503275,47.80115,48.69558,51.30442
GWINNETT,6,1.075496,3.356933,2.753962,58.34575,38.90029,61.09971
GWINNETT,7,0.954314,3.349841,2.629234,54.16013,43.21064,56.78936
GWINNETT,8,0.969588,3.525792,2.732484,32.33612,64.9314,35.0686
GWINNETT,9,0.727949,3.296076,2.375987,29.55117,68.07285,31.92715
GWINNETT,10,1.2888,3.543441,3.060521,42.18942,54.75006,45.24994
GWINNETT,11,1.071565,3.233711,2.68842,64.21053,33.10105,66.89895
GWINNETT,12,1.025488,2.860248,2.455612,72.72251,24.82188,75.17812
GWINNETT,13,0.746435,3.488109,2.490489,29.74288,67.76663,32.23337
GWINNETT,14,0.821859,3.633924,2.638821,47.56428,49.7969,50.2031
GWINNETT,15,1.327991,3.624635,3.140308,55.91398,40.94571,59.05429
GWINNETT,16,1.315353,2.915237,2.772971,70.35441,26.87262,73.12738
GWINNETT,17,1.008642,2.191936,2.10461,76.8,21.09539,78.90461
GWINNETT,18,1.279089,3.299877,2.929028,65.29774,31.77323,68.22677
GWINNETT,19,1.024654,3.536219,2.792764,60.98765,36.21958,63.78042
GWINNETT,20,0.865483,2.007671,1.869318,80.70175,17.42893,82.57107
GWINNETT,21,0.953696,2.676176,2.291784,75.78204,21.92618,78.07382
GWINNETT,22,0.566371,3.590392,2.361567,54.2811,43.35733,56.64267
GWINNETT,23,0.972944,2.818727,2.382307,75.95156,21.66614,78.33386
GWINNETT,24,1.074564,3.633717,2.891423,42.56893,54.53965,45.46035
GWINNETT,25,0.865943,3.635336,2.683611,43.82239,53.494,46.506
GWINNETT,26,1.343526,3.32235,3.004701,60.011,36.9843,63.0157
GWINNETT,27,1.31158,3.633784,3.128472,42.70776,54.16377,45.83623
GWINNETT,28,1.611601,3.629715,3.426458,44.03705,52.53649,47.46351
GWINNETT,29,0.489772,3.540754,2.260149,41.7122,56.02765,43.97235
GWINNETT,30,1.480997,3.126672,3.044333,71.40221,25.55345,74.44655
GWINNETT,31,1.201054,3.634979,3.018544,41.3403,55.64116,44.35884
GWINNETT,32,0.842383,3.423924,2.554345,55.75868,41.68697,58.31303
GWINNETT,33,0.887815,3.629938,2.702784,44.32099,52.97623,47.02377
GWINNETT,34,0.946281,3.496828,2.694695,63.26531,34.04,65.96
GWINNETT,35,1.332863,3.569021,3.117373,57.123,39.75962,60.24038
GWINNETT,36,0.92226,3.537139,2.690829,52.66376,44.64542,55.35458
GWINNETT,37,0.672767,2.298066,1.8218,83.68056,14.49764,85.50236
GWINNETT,38,1.01703,3.185886,2.609973,67.39447,29.99556,70.00444
GWINNETT,39,1.051216,3.432613,2.767523,31.34426,65.88822,34.11178
GWINNETT,40,0.957194,3.451407,2.682898,55.11222,42.20488,57.79512
GWINNETT,41,1.526574,2.953763,3.003456,73.50572,23.49082,76.50918
GWINNETT,42,1.249358,3.608244,3.05348,43.80776,53.13876,46.86124
GWINNETT,43,0.7718,2.377289,1.960444,78.59589,19.44367,80.55633
GWINNETT,44,1.15048,2.620193,2.460576,77.89905,19.64038,80.35962
GWINNETT,45,1.535711,3.310355,3.190889,68.7299,28.07921,71.92079
GWINNETT,46,1.145238,3.625255,2.957865,48.76442,48.27772,51.72228
GWINNETT,47,1.062766,3.62707,2.876301,44.17637,52.94733,47.05267
GWINNETT,48,0.920319,3.618209,2.729423,49.15572,48.11485,51.88515
GWINNETT,49,1.240386,3.429955,2.955364,60.27027,36.77437,63.22563
GWINNETT,50,1.109986,3.034206,2.627089,74.17655,23.19636,76.80364
GWINNETT,51,0.732783,2.116544,1.791055,83.48745,14.72149,85.27851
GWINNETT,52,0.840572,3.632995,2.657069,52.26615,45.07678,54.92322
GWINNETT,53,1.753537,3.073134,3.290104,69.7901,26.91979,73.08021
GWINNETT,54,0.745706,3.628453,2.559933,38.24862,59.19145,40.80855
GWINNETT,55,1.201168,3.611126,3.006731,39.30636,57.68691,42.31309
GWINNETT,56,1.019557,3.566013,2.802563,53.63372,43.56372,56.43628
GWINNETT,57,1.031876,3.246677,2.655215,61.47007,35.87472,64.12528
GWINNETT,58,0.968222,2.621222,2.278833,78.58527,19.1359,80.8641
GWINNETT,59,0.839245,1.828257,1.753374,82.35294,15.89369,84.10631
GWINNETT,60,0.967415,2.754242,2.344536,80.53691,17.11855,82.88145
GWINNETT,61,1.255131,3.617573,3.063917,49.7416,47.19448,52.80552
GWINNETT,62,0.147451,3.635669,1.965286,39.31624,58.71847,41.28153
GWINNETT,63,0.138701,3.584347,1.930874,34.3361,63.73303,36.26697
GWINNETT,64,1.139529,2.744285,2.511671,77.60814,19.88019,80.11981
GWINNETT,65,0.834782,3.422398,2.545981,66.41221,31.04181,68.95819
GWINNETT,66,1.068227,2.748898,2.442676,75.64717,21.91015,78.08985
GWINNETT,67,1.543549,3.620677,3.353888,51.88246,44.76365,55.23635
GWINNETT,68,1.030882,3.399407,2.730585,58.1973,39.07211,60.92789
GWINNETT,69,1.188182,3.225232,2.800798,64.51356,32.68565,67.31435
GWINNETT,70,0.992044,3.633847,2.808968,41.64456,55.54647,44.45353
GWINNETT,71,1.18266,2.498664,2.431993,77.19064,20.37737,79.62263
GWINNETT,72,0.465902,1.376242,1.154023,86.90037,11.94561,88.05439
GWINNETT,73,1.190987,3.558153,2.970064,59.96909,37.06085,62.93915
GWINNETT,74,0.581701,1.702245,1.432823,87.5,11.06718,88.93282
GWINNETT,75,0.723251,1.900783,1.673643,84.08872,14.23764,85.76236
GWINNETT,76,1.452902,2.922652,2.914229,75.68627,21.3995,78.6005
GWINNETT,77,1.114613,3.215497,2.722362,67.15606,30.12157,69.87843
GWINNETT,78,1.618056,3.548051,3.392081,59.33457,37.27335,62.72665
GWINNETT,79,0.974544,3.59672,2.772904,53.50624,43.72085,56.27915
GWINNETT,80,1.810313,3.279889,3.450257,63.1823,33.36744,66.63256
GWINNETT,81,1.666499,3.448269,3.390634,62.01299,34.59638,65.40362
GWINNETT,82,1.148377,3.086432,2.691593,69.24005,28.06836,71.93164
GWINNETT,83,0.918676,3.562426,2.699889,53.22698,44.07313,55.92687
GWINNETT,84,1.259795,2.778773,2.649181,71.25353,26.09728,73.90272
GWINNETT,85,1.110088,3.609685,2.91493,51.22257,45.8625,54.1375
GWINNETT,86,0.950089,2.662482,2.28133,76.30332,21.41535,78.58465
GWINNETT,87,1.007919,3.249649,2.632744,63.71398,33.65328,66.34672
GWINNETT,88,1.159681,2.226781,2.273071,78.09331,19.63362,80.36638
GWINNETT,89,0.956922,3.630321,2.772082,46.48494,50.74298,49.25702
GWINNETT,90,1.323909,3.450338,3.049078,63.10108,33.84984,66.15016
GWINNETT,91,1.634062,3.554,3.411062,55.65587,40.93307,59.06693
GWINNETT,92,0.826355,3.622792,2.637751,48.35263,49.00962,50.99038
GWINNETT,93,0.922657,3.617954,2.731634,48.16154,49.10682,50.89318
GWINNETT,94,1.147739,3.494116,2.894797,40.67797,56.42724,43.57276
GWINNETT,95,0.85961,2.210481,1.96485,78.33613,19.69902,80.30098
GWINNETT,96,0.959506,3.634153,2.776582,47.20314,50.02028,49.97972
GWINNETT,97,1.06122,3.491047,2.806743,54.02238,43.17088,56.82912
GWINNETT,98,0.966291,3.434908,2.683744,57.61905,39.69721,60.30279
GWINNETT,99,0.641612,3.457001,2.370112,64.16759,33.4623,66.5377
GWINNETT,100,0.971178,3.580753,2.761554,47.5872,49.65125,50.34875
GWINNETT,101,1.219739,3.398428,2.918953,66.66667,30.41438,69.58562
GWINNETT,102,0.925962,3.529596,2.69076,36.6373,60.67194,39.32806
GWINNETT,103,1.068624,2.96616,2.551704,73.62288,23.82541,76.17459
GWINNETT,104,0.821777,2.044546,1.844049,83.48232,14.67363,85.32637
GWINNETT,105,0.623006,3.627914,2.436963,42.19613,55.3669,44.6331
GWINNETT,106,0.98225,3.596742,2.780621,47.82821,49.39117,50.60883
GWINNETT,107,1.153326,3.620694,2.963673,53.13131,43.90501,56.09499
GWINNETT,108,1.65319,3.315841,3.311111,62.309,34.37989,65.62011
GWINNETT,109,0.883066,3.619004,2.692568,49.39759,47.90984,52.09016
GWINNETT,110,1.094008,3.197184,2.692601,72.15007,25.15733,74.84267
GWINNETT,111,1.001174,3.554723,2.778536,50.3268,46.89467,53.10533
GWINNETT,112,0.966929,3.626452,2.780155,46.15947,51.06037,48.93963
GWINNETT,113,0.975626,3.123476,2.537365,62.59398,34.86865,65.13135
GWINNETT,114,0.984229,3.549923,2.759191,60.88304,36.35777,63.64223
GWINNETT,115,1.095873,3.320541,2.756144,67.32359,29.92027,70.07973
GWINNETT,116,0.993889,2.919034,2.453407,70.75472,26.79188,73.20812
GWINNETT,117,0.906806,2.447924,2.130768,80.46075,17.40848,82.59152
GWINNETT,118,1.050507,3.518721,2.809867,50.57803,46.6121,53.3879
GWINNETT,119,1.012934,3.626138,2.826003,45.78442,51.38958,48.61042
GWINNETT,120,1.067676,3.23023,2.682791,61.89258,35.42463,64.57537
GWINNETT,121,0.716712,3.505948,2.469686,52.91631,44.614,55.386
GWINNETT,122,0.828379,2.095695,1.876226,83.11052,15.01326,84.98674
GWINNETT,123,0.85696,2.381942,2.047931,79.41889,18.53318,81.46682
GWINNETT,124,1.257568,2.839797,2.677467,68.37806,28.94447,71.05553
GWINNETT,125,0.056702,3.62562,1.869512,37.15278,60.97771,39.02229
GWINNETT,126,0.289713,3.630037,2.104732,38.69936,59.19591,40.80409
GWINNETT,127,1.211021,2.974543,2.698292,71.44737,25.85434,74.14566
GWINNETT,128,1.014879,3.480709,2.755234,54.33925,42.90552,57.09448
GWINNETT,129,1.072104,3.462212,2.80321,32.01499,65.1818,34.8182
GWINNETT,130,0.774075,3.633903,2.591026,36.77645,60.63253,39.36747
GWINNETT,131,0.655907,3.630887,2.47135,40.88937,56.63928,43.36072
GWINNETT,132,0.986978,3.438084,2.70602,52.64874,44.64524,55.35476
GWINNETT,133,1.384609,3.631529,3.200373,40.98438,55.81524,44.18476
GWINNETT,134,1.435485,2.845721,2.858346,71.48129,25.66037,74.33963
GWINNETT,135,1.064127,3.546667,2.83746,37.4465,59.71603,40.28397
GWINNETT,136,1.072414,3.635574,2.8902,43.25668,53.85312,46.14688
GWINNETT,137,1.227207,3.635725,3.045069,44.28044,52.67449,47.32551
GWINNETT,138,1.085327,3.625273,2.897964,44.7929,52.30914,47.69086
GWINNETT,139,0.902086,2.523822,2.163997,77.62557,20.21043,79.78957
GWINNETT,140,0.426593,3.510174,2.18168,32.45614,65.36218,34.63782
GWINNETT,141,0.688189,3.61302,2.494699,33.10754,64.39777,35.60223
GWINNETT,142,1.084445,3.534706,2.851797,48.27362,48.87459,51.12541
GWINNETT,143,1.30166,3.378936,2.991128,61.47279,35.53609,64.46391
GWINNETT,144,1.110378,2.361833,2.291295,78.13467,19.57403,80.42597
GWINNETT,145,1.520438,2.880667,2.960772,71.40215,25.63708,74.36292
GWINNETT,146,1.871228,3.544025,3.64324,56.16661,40.19015,59.80985
GWINNETT,147,1.578894,3.431168,3.294478,65.98253,30.72299,69.27701
GWINNETT,148,0.700064,3.631529,2.515828,50.33445,47.14972,52.85028
GWINNETT,149,0.927783,3.607809,2.731688,55.52941,41.7389,58.2611
GWINNETT,150,1.003567,2.121816,2.064475,76.90141,21.03412,78.96588
GWINNETT,151,1.539261,3.635566,3.357044,50.49587,46.14709,53.85291
GWINNETT,152,1.513396,3.610227,3.318509,44.63197,52.04952,47.95048
GWINNETT,153,1.177694,3.565722,2.960556,62.417,34.62245,65.37755
GWINNETT,154,1.119569,3.422293,2.830716,37.49184,59.67745,40.32255
GWINNETT,155,1.104359,3.488949,2.848833,52.66234,44.48883,55.51117
GWINNETT,156,1.57952,2.995175,3.077108,71.46845,25.45444,74.54556
HABERSHAM,1,0,1.86078,0.93039,12.17522,86.89439,13.10561
HABERSHAM,2,0.067294,2.053208,1.093898,15.69952,83.20658,16.79342
HABERSHAM,3,0,1.408043,0.704022,10.79324,88.50274,11.49726
HABERSHAM,4,0.101485,2.217206,1.210087,19.79522,78.99469,21.00531
HABERSHAM,5,0,2.235886,1.117943,20,78.88206,21.11794
HABERSHAM,6,0,1.504852,0.752426,11.11723,88.13035,11.86965
HABERSHAM,7,0,2.662951,1.331475,15.70122,82.96731,17.03269
HALL,1,0,2.883939,1.44197,20.32366,78.23438,21.76562
HALL,2,0.088569,3.452632,1.814885,39.56661,58.6185,41.3815
HALL,3,0.48542,2.971131,1.970986,40.13086,57.89815,42.10185
HALL,4,0,2.575525,1.287763,20.1005,78.61173,21.38827
HALL,5,0.069083,2.819563,1.478864,19.40299,79.11815,20.88185
HALL,6,0.516657,3.10826,2.070786,23.85787,74.07135,25.92865
HALL,7,0.254924,2.805249,1.657548,18.21981,80.12264,19.87736
HALL,8,0.057469,2.002012,1.058474,14.73456,84.20696,15.79304
HALL,9,0.136892,2.789691,1.531738,23.65385,74.81442,25.18558
HALL,10,0,2.796403,1.398201,25.15391,73.44788,26.55212
HALL,11,0.275047,3.620136,2.085115,44.28024,53.63464,46.36536
HALL,12,0.199345,2.666988,1.532839,18.35749,80.10967,19.89033
HALL,13,0.174742,1.843633,1.096559,11.15214,87.7513,12.2487
HALL,14,0,1.41873,0.709365,7.751512,91.53912,8.460877
HALL,15,0,1.245899,0.622949,8.569588,90.80746,9.192537
HALL,16,0,2.418883,1.209442,14.19044,84.60012,15.39988
HALL,17,0,2.461674,1.230837,14.32114,84.44802,15.55198
HALL,18,0,2.268246,1.134123,16.25899,82.60688,17.39312
HALL,19,0,2.539691,1.269845,14.97976,83.7504,16.2496
HALL,20,0,2.426577,1.213289,16.15925,82.62746,17.37254
HALL,21,0.318605,3.250381,1.943795,32.46565,65.59055,34.40945
HALL,22,0.966106,1.546609,1.739411,82.18978,16.07081,83.92919
HALL,23,0.403221,3.603651,2.205046,48.0456,49.74935,50.25065
HALL,24,0.484331,3.503389,2.236026,38.50267,59.2613,40.7387
HALL,25,0.895075,3.220543,2.505346,31.26294,66.23171,33.76829
HALL,26,0.009888,1.706309,0.863043,13.90244,85.23452,14.76548
HALL,27,0,1.685455,0.842727,8.832335,90.32494,9.675063
HALL,28,0.046178,2.856684,1.47452,17.18637,81.33911,18.66089
HALL,29,0.016119,2.779573,1.405905,21.25931,77.33479,22.66521
HALL,30,0.011406,3.124354,1.573583,21.42857,76.99785,23.00215
HALL,31,0.100217,2.995415,1.597924,24.29907,74.10301,25.89699
HANCOCK,1A,2.788174,3.498711,4.537529,37.26027,58.2022,41.7978
HANCOCK,1B,2.263915,0.748099,2.637964,72.88136,24.48068,75.51932
HANCOCK,2A,2.759985,0.960611,3.240291,66.44068,30.31903,69.68097
HANCOCK,2B,0.675917,0.551112,0.951473,85,14.04853,85.95147
HANCOCK,3A,1.721004,1.453492,2.44775,77.41935,20.1329,79.8671
HANCOCK,3B,2.288804,1.517185,3.047396,72.44898,24.50362,75.49638
HANCOCK,3C,2.3189,3.102171,3.869986,33.00971,63.12031,36.87969
HANCOCK,4A,1.804787,0.937133,2.273354,75.95819,21.76846,78.23154
HANCOCK,4B,2.435412,1.872596,3.37171,64.63415,31.99414,68.00586
HANCOCK,4C,1.590886,1.069584,2.125678,75,22.87432,77.12568
HARALSON,2,0.576235,1.810039,1.481254,12.50492,86.01383,13.98617
